gene,Node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
ALDH1L2,N112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH3A1,N113,0.0,0.0,0.0,0.0,0.0,0.0,8.223513e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH3A2,N114,0.0,0.0,0.0,0.0,0.0,0.0,3.7070986e-05,0.0,1.7615076e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH5A1,N115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH7A1,N116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH8A1,N117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH9A1,N118,0.0,0.0,0.0,0.0,3.650794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4928457e-05,0.0
ALDOB,N119,-0.00038516565,0.0,0.0,-0.0010934586,-0.0018627271,-0.0008742197,-0.001070928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002718667,0.0,0.0,-0.00035309518,0.0,0.0,0.0,-0.0016264801
ALG2,N120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALG9,N121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALK,N122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00029948595,0.0,0.0,0.0,0.0,-7.1634175e-05,0.0
ALOX12,N123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALOX5,N124,0.0,6.239164e-05,0.0,6.462953e-05,0.0,5.658146e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7582627e-05,0.0,0.0,0.0,5.49909e-05,0.0,0.0,6.439498e-05,3.36345e-05,0.0,0.0,7.650032e-05
AMACR,N125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBRA1,N126,0.0,-3.8494865e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMD1,N127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMOTL1,N128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMPD1,N129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMPD3,N130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMPH,N131,3.5978912e-05,0.0,0.0,0.0002570506,0.0,0.0,0.0,0.0006084045,0.0,0.0,0.0,0.0,0.0,0.0003010994,0.0,0.0,0.0,0.0,0.0,0.0,0.000405118,0.0,0.0,0.0,0.0
ANAPC1,N132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANAPC2,N133,0.0,0.0,0.0,-1.5780086e-05,0.0,0.0,-8.2078394e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4881342e-06,0.0,0.0,-0.00021007893,0.0,0.0,0.0,0.0
ANGPT1,N134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANK1,N135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANK2,N136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0987349e-05,0.0,0.0,0.0,0.0
ANK3,N137,0.0,0.0,0.0,-5.4609947e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0553337e-05,0.0,0.0,0.0,-1.1350584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANO2,N138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001839599,0.0,0.0,0.0,0.0,0.0
ANPEP,N139,0.0,0.0,0.00012828797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7431985e-05,0.00010169643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANXA11,N140,8.6225754e-08,0.0,0.0,9.2249145e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.793551e-08,0.0,0.0,0.0,8.552612e-08,0.0,0.0,0.0,0.0,0.0,0.0,9.2446655e-08
ANXA7,N141,0.0,0.0,0.0,4.0789054e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8881733e-08,0.0,0.0,0.0,3.781639e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.087639e-08
AOC1,N142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AOX1,N143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP1B1,N144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP1G1,N145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP1S1,N146,0.0,0.0,-0.0005102456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP2M1,N147,0.0,0.0,0.0,0.0,0.0,0.0,2.4020732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.663705e-06,0.0,3.129398e-05,0.0
AP3M1,N148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP3M2,N149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP3S2,N150,0.0,0.0,-0.0010781201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP4M1,N151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APBB1IP,N152,3.6780424e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014215385,0.0,0.0,0.0,0.000718839,0.0,0.0,0.0,5.0987634e-05,0.0,0.0,0.0
APC,N153,0.0,1.3861845e-05,0.0,0.0,0.00010423297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9800812e-05,0.0,0.0,0.0,7.934594e-05,0.0,0.0,0.00014843079,2.498102e-05,0.0,0.0,0.0001086072
APH1A,N154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.177981e-05,0.00015927432,0.0,0.0,0.0,0.0,0.0
APOA1,N155,0.0,0.0,0.0,0.0,-0.00025188536,0.0,0.0,-0.0001244322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013169184,0.0,0.0,0.0,0.0,0.0,0.0
APOA2,N156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7980134e-05,0.0
APOA4,N157,0.0,0.0,0.0,0.0,-0.00027261866,0.0,0.0,0.001385292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00073739723,0.0,0.0,0.0,0.0,0.0,0.0
APOA5,N158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOB,N159,0.0,0.00021114448,0.00086247065,0.0,0.0,0.0,0.0,0.0,0.00028942985,0.0,0.0,0.0,0.00014787854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00049235276
APOC3,N160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOL1,N161,0.00011792882,0.000923709,0.0,0.0,0.0,0.0002196426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009797452,0.0,0.0,0.0,0.0,0.0,0.0,0.0011413952
APRT,N162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015570675,0.0,0.0,0.0,0.0
AQP1,N163,0.0,0.0,0.0,-3.9990995e-05,0.0,0.0,0.0,-0.00010801405,-8.105271e-06,0.0,0.0,0.0,0.0,-0.00018190542,0.0,0.0,0.0,0.0,0.0,0.0,-1.442699e-05,0.0,0.0,0.0,0.0
AQP3,N164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021122997,0.0,0.0,0.0,0.0,0.0,0.0
AQP7,N165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQR,N166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARAP2,N167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARC,N168,0.0,0.0,0.0,0.0,0.0,0.00010337413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6988944e-05,0.00015469462,0.0,0.0,0.0,0.0,0.0,0.0
ARF1,N169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015116438,0.0,0.0,0.0,0.0,0.0,0.0
ARF5,N170,0.0,0.0,0.0084615275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019880303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARFGAP1,N171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARFGAP3,N172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARFGEF1,N173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARFGEF2,N174,0.0,-2.9840752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARG1,N175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP17,N176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP35,N177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP5,N178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF11,N179,0.0,0.0,0.0,0.0,5.780865e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.411474e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.4216824e-05,4.3179112e-05,0.0,0.0,0.0,3.2582157e-05,0.0
ARHGEF12,N180,0.0,0.0026479482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF2,N181,0.0,0.0,0.0,0.0,-1.0149845e-06,0.0,0.0,0.0,-9.57244e-07,0.0,0.0,-9.987461e-07,0.0,0.0,0.0,0.0,0.0,0.0,-9.862976e-07,-9.807393e-07,0.0,0.0,0.0,-9.547409e-07,0.0
ARHGEF28,N182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID1A,N183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID1B,N184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4404914e-05,0.0,0.0,0.0,5.498055e-06,0.0,0.0,0.0
ARID2,N185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMC5,N186,0.0,0.0,4.3789387e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARNT,N187,0.0,-5.1290276e-06,0.0,0.0,-0.0011678949,0.0,0.0,0.0,-6.2065083e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.584677e-05,-0.00322252,0.0,0.0,0.0,-7.97511e-06,0.0
ARNT2,N188,0.0,0.0,0.0,0.0,0.0,0.0,-1.4682042e-05,0.0,-1.4650477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9005923e-05,-7.7574354e-05,0.0,0.0,0.0,0.0,1.773879e-06,0.0
ARPC1A,N189,5.0845367e-05,0.0,8.075981e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9819402e-05,0.0,0.0,7.3156974e-05,0.0,0.0,0.0,0.0
ARPC1B,N190,3.8264133e-07,0.0,0.006141532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013227484,0.0,0.0,8.959108e-05,0.0,0.0,0.0,0.0
ARPC5,N191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7932266e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.7722154e-05,0.0,0.0,0.0,0.0,5.216043e-05,0.0
ARPC5L,N192,1.2818591e-05,0.0,0.0,3.2774544e-05,5.704844e-05,2.0123207e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6532365e-05,0.0,0.0,4.788745e-05,0.0,0.0,0.0,3.3947614e-05
AS3MT,N193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASAH2,N194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2490066e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASH1L,N195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASH2L,N196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASIC5,N197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASL,N198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASNS,N199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASPH,N200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF6,N201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.515667e-06,0.0,0.0,-9.5666155e-06,0.0,-5.121859e-06,0.0,0.0,0.0,0.0,-8.245503e-06,0.0,0.0,0.0,0.0,-7.5646376e-06,0.0
ATG2A,N202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0326899e-05,0.0,0.0,0.0,0.0
ATG2B,N203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030827645,0.0,0.0,0.0,0.0,0.0,0.0
ATG5,N204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG9B,N205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATM,N206,0.0,-4.709034e-06,0.0,0.0,0.0,-0.00014887142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.732318e-06,0.0,0.0,0.0,0.0,0.0,0.0
ATOX1,N207,0.0,-2.0672992e-06,0.0,0.0,-2.527599e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9929391e-06,-1.5403193e-06,0.0,0.0,-2.137345e-06
ATP12A,N208,0.0,0.0003331958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018791147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP1A2,N209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015627455,-0.001067088,0.0,0.0,-0.006990525,0.0,0.0,-0.00015963304,0.0,0.0,0.0,0.0,7.5947275e-05,0.0
ATP1A3,N210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0805277e-06,0.0,0.0,0.0,0.0
ATP1A4,N211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2421219e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022592946,0.0,0.0,0.0,0.0,-0.00022802157,0.0
ATP1B1,N212,0.0,0.0,0.0,0.0,-0.0044462746,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012283346,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017694023,0.0,0.0,0.0,0.0,-0.0022027798,0.0
ATP2A3,N213,0.0,0.0,0.0,0.0,0.0,0.0,-0.003375413,0.0,-0.0037038047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029141025,0.0,0.0,0.0,0.0,0.0,0.0
ATP2B1,N214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2B2,N215,0.0,0.0,0.0014167087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035773957
ATP2B4,N216,0.0,0.0,0.0,0.0,-0.00037703494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002528077,0.0,0.0,0.0,0.0,-0.00023408355,0.0
ATP6V0A2,N217,0.0,-0.000868222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014943574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V0A4,N218,1.5152389e-07,0.0,0.030129489,0.0,0.0,0.0,0.0,-0.015673373,1.4539584e-05,0.0,0.0,0.0,-0.00035927707,0.0,0.0,0.0,0.0,0.00029080128,0.0,0.0,0.0,0.0,0.0,0.0,1.7449951e-05
ATP6V0D1,N219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V0D2,N220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8647973e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1C1,N221,0.0,0.0,0.0,0.0,0.0,-0.00026218584,0.0,0.0,0.00049708586,0.0,0.0,0.0,0.0,0.0008449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1F,N222,1.4824385e-05,0.0,0.002171755,0.0,0.0,0.0,0.0,-0.003711736,0.0,0.0,0.0,0.0,0.00064781075,0.0,0.0,0.0,0.0,-0.0005088495,0.0,0.0,-0.00030027961,0.0,0.0,0.0,0.0
ATP6V1G1,N223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1G2,N224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8691722e-05,0.0,0.0,0.0
ATP6V1H,N225,-2.3055547e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002160654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006749398,0.0,0.0,0.0,0.0,0.0,0.0
ATP7B,N226,0.0,-2.3942907e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.2267045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3290262e-05,0.0,0.0,0.0,0.0
ATR,N227,0.0,0.0,0.0,0.0,-0.00014151276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATXN1,N228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATXN10,N229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6459286e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.532398e-07,0.0
ATXN2L,N230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2765858e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
